query,name,name_for_emails,subtypes,category,type,phone,website,address,street,city,county,state,state_code,postal_code,country,country_code,latitude,longitude,h3,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,logo,located_in,located_google_id,business_status,working_hours,working_hours_csv_compatible,other_hours,popular_times,typical_time_spent,range,prices,reservation_links,booking_appointment_link,menu_link,order_links,about,description,posts,verified,owner_id,owner_title,owner_link,location_link,location_reviews_link,place_id,google_id,cid,kgmid,reviews_id
"gym, 500064, Hyderabad, Telangana, IN",SCULPT GYM,Sculpt Gym,Fitness center,,Fitness center,+91 89771 05303,,"Tadban, Khaja Pahadi, Hyderabad, Telangana 500064",Tadban,Hyderabad,"Khaja Pahadi, Tad Bun",Telangana,,500064,India,IN,17.3430902,78.45226439999999,8960a25a06fffff,Asia/Calcutta,,False,4.8,,,,,,,,,,44,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovXkfPH0-abuuexEd_zwSDBwB5H1lSqXwU9qMpXBxqiW0V2li7-EDAG0elCzQAsEp3CCIbhNi5SmkMrGySPSaYkdgK7ayYVV1TzSlrnhSnsNQ5tmCYm9aytro2nrPIFC3qRTLB=w800-h500-k-no,,https://lh6.googleusercontent.com/-VvmhOZ1pGbs/AAAAAAAAAAI/AAAAAAAAAAA/OhiHutFNu9Q/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Friday"": [""6-11am"", ""5pm-12am""]}","Friday,6,11am|Friday,5pm,12am",,,,,,,,,,,,,True,102872200984086599287,SCULPT GYM,https://www.google.com/maps/contrib/102872200984086599287,"https://www.google.com/maps/place/SCULPT+GYM/@17.3430902,78.45226439999999,14z/data=!4m8!1m2!2m1!1sSCULPT+GYM!3m4!1s0x3bcb974cd946d90d:0xb078fbbe6a7bb6ea!8m2!3d17.3430902!4d78.45226439999999","https://www.google.com/maps/place/SCULPT+GYM/@17.3430902,78.45226439999999,13.99z/data=!4m16!1m7!3m6!1s0x3bcb974cd946d90d:0xb078fbbe6a7bb6ea!2sSCULPT+GYM!8m2!3d17.3430902!4d78.45226439999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb974cd946d90d:0xb078fbbe6a7bb6ea!8m2!3d17.3430902!4d78.45226439999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJDdlG2UyXyzsR6rZ7ar77eLA,0x3bcb974cd946d90d:0xb078fbbe6a7bb6ea,12716190343129446122,/g/11llv0zgf_,None
"gym, 500064, Hyderabad, Telangana, IN",MISRI GYM,Misri Gym,Gym,,Gym,,,"Bara Gali No. 2, Petla Bruz, Fatema Colony, Kabutar Khana, Hyderabad, Telangana 500064",Bara Gali No. 2,Hyderabad,"Petla Bruz, Fatema Colony, Kabutar Khana",Telangana,,500064,India,IN,17.3640175,78.4644758,8960a25a27bffff,Asia/Calcutta,,False,4.8,,,,,,,,,,18,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_1wnG-88-D1LhJvvltQ9eLP9jcRFMi--1g9kUvyR74PtgPgyDCsnT5dfEoGk8sYPaYr201wJYmR2RvXpxpWVd1JT5EDp5_tLF3UHkR0W9gZRsD1zoo6Fb9TWwStP3nmWcWU22nL3cKgnr=w800-h500-k-no,,https://lh4.googleusercontent.com/-1Q3cSqy7DUU/AAAAAAAAAAI/AAAAAAAAAAA/Pqobf0_b4PQ/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Friday"": [""6am-12am""]}","Friday,6am,12am",,,,,,,,,,,,,True,114080585363592392398,MISRI GYM,https://www.google.com/maps/contrib/114080585363592392398,"https://www.google.com/maps/place/MISRI+GYM/@17.3640175,78.4644758,14z/data=!4m8!1m2!2m1!1sMISRI+GYM!3m4!1s0x3bcb975f319fa1e9:0xb40ac72e7d5e0f26!8m2!3d17.3640175!4d78.4644758","https://www.google.com/maps/place/MISRI+GYM/@17.3640175,78.4644758,13.99z/data=!4m16!1m7!3m6!1s0x3bcb975f319fa1e9:0xb40ac72e7d5e0f26!2sMISRI+GYM!8m2!3d17.3640175!4d78.4644758!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb975f319fa1e9:0xb40ac72e7d5e0f26!8m2!3d17.3640175!4d78.4644758!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ6aGfMV-XyzsRJg9efS7HCrQ,0x3bcb975f319fa1e9:0xb40ac72e7d5e0f26,12973400679079874342,/g/11ybv24f1h,None
"gym, 500064, Hyderabad, Telangana, IN","Sony yoga fitness gym, Naturopathy and physiotherapy ,& child development therapy clinic",Sony Yoga Fitness Gym Naturopathy And Physiotherapy And Child Development Therapy Clinic,Fitness center,,Fitness center,+91 88012 44014,http://drsonywww.com/,"Bhadurpure post office, Rk Towers, Bandlaguda, Bahadurpura, Hyderabad, Telangana 500064","Bhadurpure post office, Rk Towers",Hyderabad,"Bandlaguda, Bahadurpura",Telangana,,500064,India,IN,17.3571983,78.4554345,8960a25a223ffff,Asia/Calcutta,,False,4.7,,,,,,,,,,33,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqU8Gbeo5hQLCOpYifCsKZ_YltbcUgqLbDSbgilkv1Ri0CKTli-by68OOuns0ZP9KN_dTkO5LutQ1kNTEnn97gWOdimUNnuLeN2Kd3y21_MHq05ajVYK9a8Ey115ea28XZYxq9j=w800-h500-k-no,,https://lh3.googleusercontent.com/-DsHOcNS5eN8/AAAAAAAAAAI/AAAAAAAAAAA/VJIRmQiEbTI/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Friday"": [""12-8am"", ""10am-2am""]}","Friday,12,8am|Friday,10am,2am",,,,,,,,,,"{""Other"": {""Identifies as women-owned"": true}}",,,True,114785332852056400171,"Sony yoga fitness gym, Naturopathy and physiotherapy ,& child development therapy clinic",https://www.google.com/maps/contrib/114785332852056400171,"https://www.google.com/maps/place/Sony+yoga+fitness+gym%2C+Naturopathy+and+physiotherapy+%2C%26+child+development+therapy+clinic/@17.3571983,78.4554345,14z/data=!4m8!1m2!2m1!1sSony+yoga+fitness+gym%2C+Naturopathy+and+physiotherapy+%2C%26+child+development+therapy+clinic!3m4!1s0x3bcb97ad77b08137:0x6cf8ee0b50779506!8m2!3d17.3571983!4d78.4554345","https://www.google.com/maps/place/Sony+yoga+fitness+gym%2C+Naturopathy+and+physiotherapy+%2C%26+child+development+therapy+clinic/@17.3571983,78.4554345,13.99z/data=!4m16!1m7!3m6!1s0x3bcb97ad77b08137:0x6cf8ee0b50779506!2sSony+yoga+fitness+gym%2C+Naturopathy+and+physiotherapy+%2C%26+child+development+therapy+clinic!8m2!3d17.3571983!4d78.4554345!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb97ad77b08137:0x6cf8ee0b50779506!8m2!3d17.3571983!4d78.4554345!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJN4Gwd62XyzsRBpV3UAvu-Gw,0x3bcb97ad77b08137:0x6cf8ee0b50779506,7852287682682524934,/g/11vjkn7z52,None
"gym, 500064, Hyderabad, Telangana, IN",KGN FITNESS GYM,Kgn Fitness Gym,Gym,,Gym,,,"500064, Khaja Pahadi, Tad Bun, Hyderabad, Telangana 500064",500064,Hyderabad,"Memon Colony, Khaja Pahadi, Tad Bun",Telangana,,500064,India,IN,17.3431539,78.4505026,8960a25a39bffff,Asia/Calcutta,,False,4.0,,,,,,,,,,21,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP79xCd301UlPlLx9jkCE6iaCTbxbx4ZnPzGfGU6cGq00CiOaBw8KV6ITUt159NceCeIs4Ymb2jpeu6rWxbnnG1FmptLl1Sab3J3NXTiz0PNjd6wDHc9YOLNpdXnwPVLZGswgn=w800-h500-k-no,,,,,OPERATIONAL,"{""Friday"": [""6am-12am""]}","Friday,6am,12am",,,,,,,,,,"{""Accessibility"": {""Wheelchair-accessible entrance"": false}}",,,False,None,KGN FITNESS GYM,,"https://www.google.com/maps/place/KGN+FITNESS+GYM/@17.3431539,78.4505026,14z/data=!4m8!1m2!2m1!1sKGN+FITNESS+GYM!3m4!1s0x3bcb97dd3d6cb1a9:0x20cacd34a31868b8!8m2!3d17.3431539!4d78.4505026","https://www.google.com/maps/place/KGN+FITNESS+GYM/@17.3431539,78.4505026,13.99z/data=!4m16!1m7!3m6!1s0x3bcb97dd3d6cb1a9:0x20cacd34a31868b8!2sKGN+FITNESS+GYM!8m2!3d17.3431539!4d78.4505026!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb97dd3d6cb1a9:0x20cacd34a31868b8!8m2!3d17.3431539!4d78.4505026!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJqbFsPd2XyzsRuGgYozTNyiA,0x3bcb97dd3d6cb1a9:0x20cacd34a31868b8,2362926580467525816,/g/11gbz3blhy,None
"gym, 500064, Hyderabad, Telangana, IN",B ambitious gym and fitness club,B Ambitious Gym And Fitness Club,Gym,,Gym,,,"Umda Bazar, Doodh Bowli, Hussaini Alam, Hyderabad, Telangana 500064",,Hyderabad,"Umda Bazar, Doodh Bowli, Hussaini Alam",Telangana,,500064,India,IN,17.357320299999998,78.4640805,8960a25a203ffff,Asia/Calcutta,,False,4.0,,,,,,,,,,12,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0bVT63Qy-_lGw9gQX_9I5OFbKd92c2uQOzQJ33lR6O9J64OSWc48yDUaDl_fM-OYK75lZ2t0ECD4eWciQ8PQJvRQkAvbmekDmnEOWehSHqElm1Qs0o5Ga6JRehKWLyYrbE6Ik=w800-h500-k-no,,https://lh6.googleusercontent.com/-A50p8NtdBpA/AAAAAAAAAAI/AAAAAAAAAAA/AdkPCuFi5Iw/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Friday"": [""6-10:30am""]}","Friday,6,10:30am",,,,,,,,,,,,,True,113499455271058663981,B ambitious gym and fitness club,https://www.google.com/maps/contrib/113499455271058663981,"https://www.google.com/maps/place/B+ambitious+gym+and+fitness+club/@17.357320299999998,78.4640805,14z/data=!4m8!1m2!2m1!1sB+ambitious+gym+and+fitness+club!3m4!1s0x3bcb97833a2b2b17:0xec10baba89aa1635!8m2!3d17.357320299999998!4d78.4640805","https://www.google.com/maps/place/B+ambitious+gym+and+fitness+club/@17.357320299999998,78.4640805,13.99z/data=!4m16!1m7!3m6!1s0x3bcb97833a2b2b17:0xec10baba89aa1635!2sB+ambitious+gym+and+fitness+club!8m2!3d17.357320299999998!4d78.4640805!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb97833a2b2b17:0xec10baba89aa1635!8m2!3d17.357320299999998!4d78.4640805!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJFysrOoOXyzsRNRaqibq6EOw,0x3bcb97833a2b2b17:0xec10baba89aa1635,17010301102914672181,/g/11jyk0gg2f,None
"gym, 500064, Hyderabad, Telangana, IN",CARE NUTRITION AND FITNESS CENTER,Care Nutrition And Fitness Center,Fitness center,,Fitness center,,,"Bahadurpura X Rd, above Mashaallah Hotel, Bandlaguda, East Bahadurpura, Hyderabad, Telangana 500064","Bahadurpura X Rd, above Mashaallah Hotel",Hyderabad,"Bandlaguda, East Bahadurpura",Telangana,,500064,India,IN,17.3561163,78.4549157,8960a25a223ffff,Asia/Calcutta,,False,5.0,,,,,,,,,,31,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWTX1Xtk8qak8tXKLSul9vGkC1CUytecfASFNZ5gUnXh1aVlZWgbqk6CPhh-VptlLGaAs75tz_1waZctFnLM-E_nXimpHXIEOQJFpngHfgVioIzBGNFOKecjfzfrdYT_ukx5I=w800-h500-k-no,,https://lh3.googleusercontent.com/-fCM33BWR1aA/AAAAAAAAAAI/AAAAAAAAAAA/_fyBB5g8loY/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Friday"": [""7:30-11am""]}","Friday,7:30,11am",,,,,,,,,,,,,True,112623516778733423979,CARE NUTRITION AND FITNESS CENTER,https://www.google.com/maps/contrib/112623516778733423979,"https://www.google.com/maps/place/CARE+NUTRITION+AND+FITNESS+CENTER/@17.3561163,78.4549157,14z/data=!4m8!1m2!2m1!1sCARE+NUTRITION+AND+FITNESS+CENTER!3m4!1s0x3bcb97f190b1a509:0x9eda34eb4a94e099!8m2!3d17.3561163!4d78.4549157","https://www.google.com/maps/place/CARE+NUTRITION+AND+FITNESS+CENTER/@17.3561163,78.4549157,13.99z/data=!4m16!1m7!3m6!1s0x3bcb97f190b1a509:0x9eda34eb4a94e099!2sCARE+NUTRITION+AND+FITNESS+CENTER!8m2!3d17.3561163!4d78.4549157!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb97f190b1a509:0x9eda34eb4a94e099!8m2!3d17.3561163!4d78.4549157!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJCaWxkPGXyzsRmeCUSus02p4,0x3bcb97f190b1a509:0x9eda34eb4a94e099,11446519588088766617,/g/11sff745kj,None
"gym, 500064, Hyderabad, Telangana, IN",Ultimate fitness club,Ultimate Fitness Club,Gym,,Gym,+91 78602 57865,,"4th floor, Kakaji city centre, Khilwat road, 20-4-226, Khilwath Rd, next to Rumaan hotel, Mahboob Chowk, Khilwat, Hyderabad, Telangana 500002","4th floor, Kakaji city centre, Khilwat road, 20-4-226, Khilwath Rd, next to Rumaan hotel",Hyderabad,"Mahboob Chowk, Khilwat",Telangana,,500002,India,IN,17.3609685,78.4714224,8960a25a253ffff,Asia/Calcutta,,False,4.7,,,,,,,,,,57,https://lh3.googleusercontent.com/gps-cs-s/AHVAweop8ElSjx6s6q8GDOYBmkicFVHLGiNIgS-jns_8nEquCFL0ss8jb5gPCGKy3pzxl6d9Y9oD1qdpwoz0hcGbg5X-Il8ue_W3so3muPqlW0zvgY5hXedkq-U5ShDx4TRkd_jAVIsh=w800-h500-k-no,,https://lh6.googleusercontent.com/-rmNidIQFQjM/AAAAAAAAAAI/AAAAAAAAAAA/Wx-fZIifzX8/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Friday"": [""6:30am-11:30pm""]}","Friday,6:30am,11:30pm",,,,,,,,,,"{""Other"": {""Identifies as women-owned"": true}}",,,True,105095755650950489374,Ultimate fitness club,https://www.google.com/maps/contrib/105095755650950489374,"https://www.google.com/maps/place/Ultimate+fitness+club/@17.3609685,78.4714224,14z/data=!4m8!1m2!2m1!1sUltimate+fitness+club!3m4!1s0x3bcb97bb8d437cb3:0xc8f832f7938a6f6f!8m2!3d17.3609685!4d78.4714224","https://www.google.com/maps/place/Ultimate+fitness+club/@17.3609685,78.4714224,13.99z/data=!4m16!1m7!3m6!1s0x3bcb97bb8d437cb3:0xc8f832f7938a6f6f!2sUltimate+fitness+club!8m2!3d17.3609685!4d78.4714224!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb97bb8d437cb3:0xc8f832f7938a6f6f!8m2!3d17.3609685!4d78.4714224!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJs3xDjbuXyzsRb2-Kk_cy-Mg,0x3bcb97bb8d437cb3:0xc8f832f7938a6f6f,14481380640723464047,/g/11rrr_m95t,None
"gym, 500064, Hyderabad, Telangana, IN",Amer gym,Amer Gym,Gym,,Gym,,,"Nehru Zoological Park, Zoo Quarters, Bahadurpura Rd, Mannans Colony, KundetiGuda, Kishan Bagh, Hyderabad, Telangana 500064","Nehru Zoological Park, Zoo Quarters, Bahadurpura Rd",Hyderabad,"Mannans Colony, KundetiGuda, Kishan Bagh",Telangana,,500064,India,IN,17.3567684,78.4499297,8960a25a35bffff,Asia/Calcutta,,False,,,,,,,,,,,0,,,,,,OPERATIONAL,,,,,,,,,,,,,,,False,None,Amer gym,,"https://www.google.com/maps/place/Amer+gym/@17.3567684,78.4499297,14z/data=!4m8!1m2!2m1!1sAmer+gym!3m4!1s0x3bcb97000bfd74a9:0x3f6bfe52bea5d8fe!8m2!3d17.3567684!4d78.4499297","https://www.google.com/maps/place/Amer+gym/@17.3567684,78.4499297,13.99z/data=!4m16!1m7!3m6!1s0x3bcb97000bfd74a9:0x3f6bfe52bea5d8fe!2sAmer+gym!8m2!3d17.3567684!4d78.4499297!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb97000bfd74a9:0x3f6bfe52bea5d8fe!8m2!3d17.3567684!4d78.4499297!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJqXT9CwCXyzsR_tilvlL-az8,0x3bcb97000bfd74a9:0x3f6bfe52bea5d8fe,4570025878236813566,/g/11yqtr2s57,None
"gym, 500064, Hyderabad, Telangana, IN",DL Fitness Zone,Dl Fitness Zone,Gym,,Gym,+91 94419 30182,,"13-3-598, Opp: Gopi Hotel, puranapool, Puranapool, Hyderabad, Telangana 500006","13-3-598, Opp: Gopi Hotel, puranapool",Hyderabad,"Durga Nagar, Puranapool",Telangana,,500006,India,IN,17.3691135,78.4544937,8960a2584c7ffff,Asia/Calcutta,,False,4.5,,,,,,,,,,33,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoj0EyLzLlMdnm9ik7cn3l-48Gfdlib_lco9jeEPV1OuSpsOD1pN1mIMLVOoqKABL8typukZicsn4Krb6D1Uz6wbgLx2S33xiNP_cD6iGq2e4buZW_99pDhUoO62UMoJamCpl14=w800-h500-k-no,,https://lh6.googleusercontent.com/-OKzUSnIBAlw/AAAAAAAAAAI/AAAAAAAAAAA/JhgpJ0WjQl4/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,,,,,,,,,,,,"{""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false}}",,,True,116041117172251830884,DL Fitness Zone,https://www.google.com/maps/contrib/116041117172251830884,"https://www.google.com/maps/place/DL+Fitness+Zone/@17.3691135,78.4544937,14z/data=!4m8!1m2!2m1!1sDL+Fitness+Zone!3m4!1s0x3bcb97983764e163:0x6a76f82d29e3d8ee!8m2!3d17.3691135!4d78.4544937","https://www.google.com/maps/place/DL+Fitness+Zone/@17.3691135,78.4544937,13.99z/data=!4m16!1m7!3m6!1s0x3bcb97983764e163:0x6a76f82d29e3d8ee!2sDL+Fitness+Zone!8m2!3d17.3691135!4d78.4544937!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb97983764e163:0x6a76f82d29e3d8ee!8m2!3d17.3691135!4d78.4544937!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJY-FkN5iXyzsR7tjjKS34dmo,0x3bcb97983764e163:0x6a76f82d29e3d8ee,7671591888132233454,/g/11cssxnln7,None
"gym, 500064, Hyderabad, Telangana, IN","Solid Looks Fitness Studio - Gyms in Ghansi Bazaar, Hyderabad",Solid Looks Fitness Studio Gyms In Ghansi Bazaar Hyderabad,Gym,,Gym,+91 98490 90508,,"Hussaini Alam Rd, Moosa Bowli, Golla Galli, Ghansi Bazaar, Hyderabad, Telangana 500002",Hussaini Alam Rd,Hyderabad,"Moosa Bowli, Golla Galli, Ghansi Bazaar",Telangana,,500002,India,IN,17.365956,78.4677237,8960a25a24fffff,Asia/Calcutta,,False,3.9,,,,,,,,,,83,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMsV4o5PmVbr67I-7hDVCr75IVcxVCW7RId44nQRRtZiw9tPVWqbm_ouC53Y0rmEHuhYNoyrpTCFb_p97w8JsFHLPGuEGxMH-0KMZzbYIeLkX_gl1F9oX90sI8yQgCOVcgcSCcyQ=w800-h500-k-no,,https://lh5.googleusercontent.com/-_YFU7jkTOgU/AAAAAAAAAAI/AAAAAAAAAAA/fuel9y-CeEA/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Friday"": [""6am-12am""]}","Friday,6am,12am",,,,,,,,,,"{""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false}}",,,True,108154102636946304225,"Solid Looks Fitness Studio - Gyms in Ghansi Bazaar, Hyderabad",https://www.google.com/maps/contrib/108154102636946304225,"https://www.google.com/maps/place/Solid+Looks+Fitness+Studio+-+Gyms+in+Ghansi+Bazaar%2C+Hyderabad/@17.365956,78.4677237,14z/data=!4m8!1m2!2m1!1sSolid+Looks+Fitness+Studio+-+Gyms+in+Ghansi+Bazaar%2C+Hyderabad!3m4!1s0x3bcb976e71690e43:0x55614559a3f17108!8m2!3d17.365956!4d78.4677237","https://www.google.com/maps/place/Solid+Looks+Fitness+Studio+-+Gyms+in+Ghansi+Bazaar%2C+Hyderabad/@17.365956,78.4677237,13.99z/data=!4m16!1m7!3m6!1s0x3bcb976e71690e43:0x55614559a3f17108!2sSolid+Looks+Fitness+Studio+-+Gyms+in+Ghansi+Bazaar%2C+Hyderabad!8m2!3d17.365956!4d78.4677237!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb976e71690e43:0x55614559a3f17108!8m2!3d17.365956!4d78.4677237!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJQw5pcW6XyzsRCHHxo1lFYVU,0x3bcb976e71690e43:0x55614559a3f17108,6152274817269723400,/g/11h08gz792,None
"gym, 500064, Hyderabad, Telangana, IN",AL-Nasar Gym Health and Fitness Club,Al Nasar Gym Health And Fitness Club,Gym,Gym,Gym,+91 91604 75893,,"2-81/8/4, Al Rahman Plaza, Shop No, 19, Ansari Rd, Rajan Colony, Hyderabad, Telangana 500053","2-81/8/4, Al Rahman Plaza, Shop No, 19, Ansari Rd",Hyderabad,"Rajan Colony, Nawab Saheb Kunta",Telangana,,500053,India,IN,17.340801,78.4565144,8960a25a063ffff,Asia/Calcutta,,False,4.6,321.0,https://search.google.com/local/reviews?placeid=ChIJR7SbG-eXyzsRQ67RZnUkbu0&q=*&authuser=0&hl=en&gl=IN,,"{""1"": 7, ""2"": 3, ""3"": 22, ""4"": 60, ""5"": 229}",7.0,3.0,22.0,60.0,229.0,85,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5VLkufnDP2VtPHhPjObsb9uRSFq6SND_WSZzgcFOd9kAhYFs-F4b_aTM0l65MVhJkVx0uUOGOz0E0mwnJl9DrnPeb1CuXJrq6HrOUnlaVBeJZZE6xI_lDDIEQraOykGAAlaaR=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5VLkufnDP2VtPHhPjObsb9uRSFq6SND_WSZzgcFOd9kAhYFs-F4b_aTM0l65MVhJkVx0uUOGOz0E0mwnJl9DrnPeb1CuXJrq6HrOUnlaVBeJZZE6xI_lDDIEQraOykGAAlaaR=w1600-h1000-k-no,https://lh6.googleusercontent.com/-NQ4sHtQ2vio/AAAAAAAAAAI/AAAAAAAAAAA/cE8jTBs4Uiw/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Monday"": [""6am-12am""], ""Tuesday"": [""6am-12am""], ""Wednesday"": [""6am-12am""], ""Thursday"": [""6am-12am""], ""Friday"": [""6am-12am""], ""Saturday"": [""6am-12am""], ""Sunday"": [""Closed""]}","Monday,6am,12am|Tuesday,6am,12am|Wednesday,6am,12am|Thursday,6am,12am|Friday,6am,12am|Saturday,6am,12am",,,,,,,,,,"{""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false}, ""Amenities"": {""Restroom"": true}, ""Payments"": {""Debit cards"": true}}",,,True,116083126597341230587,AL-Nasar Gym Health and Fitness Club,https://www.google.com/maps/contrib/116083126597341230587,"https://www.google.com/maps/place/AL-Nasar+Gym+Health+and+Fitness+Club/@17.340801,78.4565144,14z/data=!4m8!1m2!2m1!1sAL-Nasar+Gym+Health+and+Fitness+Club!3m4!1s0x3bcb97e71b9bb447:0xed6e247566d1ae43!8m2!3d17.340801!4d78.4565144","https://www.google.com/maps/place/AL-Nasar+Gym+Health+and+Fitness+Club/@17.340801,78.4565144,13.99z/data=!4m16!1m7!3m6!1s0x3bcb97e71b9bb447:0xed6e247566d1ae43!2sAL-Nasar+Gym+Health+and+Fitness+Club!8m2!3d17.340801!4d78.4565144!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bcb97e71b9bb447:0xed6e247566d1ae43!8m2!3d17.340801!4d78.4565144!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJR7SbG-eXyzsRQ67RZnUkbu0,0x3bcb97e71b9bb447:0xed6e247566d1ae43,17108652121081884227,/g/1ygltgg53,-1338091952627667389
